Target,index,lag_1,debt,stocks,dow_jones,markets,unemployment,money,stock_market,crisis,nasdaq,finance,invest
0,924,1,0.128,0.133,0.0,0.277,0.041,0.262,0.02,0.22,0.141,0.264,0.118
0,927,0,0.124,0.135,0.0,0.275,0.041,0.262,0.02,0.215,0.141,0.26,0.117
0,928,0,0.123,0.136,0.0,0.269,0.041,0.26,0.02,0.212,0.142,0.259,0.119
0,929,0,0.122,0.137,0.0,0.27,0.04,0.258,0.02,0.211,0.14,0.259,0.117
1,930,0,0.122,0.137,0.0,0.265,0.04,0.258,0.02,0.21,0.136,0.259,0.116
0,931,1,0.122,0.136,0.0,0.267,0.041,0.257,0.019,0.21,0.133,0.26,0.118
1,934,0,0.118,0.131,0.0,0.265,0.041,0.254,0.019,0.2,0.133,0.259,0.112
1,935,1,0.118,0.13,0.0,0.262,0.041,0.252,0.019,0.197,0.133,0.259,0.11
1,936,1,0.117,0.13,0.0,0.262,0.041,0.253,0.018,0.194,0.132,0.259,0.11
1,937,1,0.116,0.13,0.0,0.261,0.041,0.252,0.018,0.193,0.131,0.258,0.109
1,938,1,0.115,0.129,0.0,0.265,0.04,0.251,0.018,0.19,0.129,0.257,0.109
0,941,1,0.112,0.126,0.0,0.261,0.039,0.252,0.018,0.179,0.129,0.256,0.115
0,942,0,0.11,0.127,0.0,0.266,0.039,0.253,0.018,0.175,0.132,0.257,0.116
0,943,0,0.11,0.126,0.0,0.266,0.039,0.253,0.018,0.176,0.134,0.258,0.118
1,944,0,0.11,0.125,0.0,0.265,0.039,0.253,0.018,0.174,0.133,0.257,0.121
0,945,1,0.11,0.122,0.0,0.266,0.038,0.253,0.018,0.172,0.136,0.256,0.123
1,948,0,0.11,0.123,0.0,0.267,0.038,0.252,0.018,0.164,0.135,0.256,0.116
1,949,1,0.109,0.121,0.0,0.267,0.038,0.251,0.018,0.165,0.131,0.256,0.112
1,950,1,0.109,0.12,0.0,0.267,0.038,0.254,0.018,0.164,0.131,0.256,0.114
0,951,1,0.108,0.12,0.0,0.27,0.038,0.255,0.018,0.162,0.13,0.256,0.113
1,952,0,0.108,0.121,0.0,0.27,0.037,0.256,0.018,0.161,0.135,0.252,0.113
1,956,1,0.104,0.12,0.0,0.278,0.036,0.255,0.019,0.163,0.13,0.247,0.115
0,957,1,0.105,0.12,0.0,0.28,0.036,0.255,0.019,0.166,0.127,0.248,0.115
0,958,0,0.104,0.12,0.0,0.281,0.036,0.257,0.019,0.166,0.126,0.248,0.114
1,959,0,0.105,0.12,0.0,0.277,0.036,0.256,0.019,0.168,0.128,0.248,0.113
1,962,1,0.105,0.118,0.0,0.278,0.036,0.257,0.019,0.171,0.13,0.249,0.11
1,963,1,0.107,0.12,0.0,0.277,0.036,0.257,0.019,0.175,0.125,0.249,0.108
1,964,1,0.107,0.12,0.0,0.273,0.036,0.257,0.019,0.173,0.125,0.249,0.106
0,965,1,0.107,0.121,0.0,0.276,0.036,0.258,0.019,0.173,0.127,0.251,0.101
1,966,0,0.108,0.123,0.0,0.277,0.036,0.258,0.019,0.179,0.127,0.253,0.101
0,969,1,0.108,0.121,0.0,0.267,0.036,0.26,0.019,0.186,0.127,0.255,0.106
0,970,0,0.109,0.123,0.0,0.268,0.036,0.261,0.019,0.184,0.128,0.255,0.108
1,971,0,0.109,0.124,0.0,0.264,0.036,0.262,0.019,0.185,0.128,0.257,0.107
0,972,1,0.108,0.124,0.0,0.262,0.036,0.261,0.019,0.187,0.131,0.257,0.108
0,973,0,0.109,0.124,0.0,0.26,0.036,0.262,0.019,0.19,0.132,0.258,0.107
1,976,0,0.113,0.126,0.0,0.251,0.038,0.264,0.019,0.192,0.133,0.268,0.106
1,977,1,0.114,0.128,0.0,0.252,0.037,0.266,0.019,0.192,0.139,0.266,0.105
1,978,1,0.115,0.13,0.0,0.25,0.037,0.268,0.019,0.194,0.14,0.268,0.105
1,979,1,0.115,0.131,0.0,0.249,0.037,0.268,0.02,0.194,0.14,0.269,0.106
0,980,1,0.116,0.131,0.0,0.248,0.036,0.269,0.02,0.193,0.141,0.27,0.105
0,983,0,0.119,0.133,0.0,0.248,0.037,0.268,0.02,0.201,0.141,0.271,0.105
1,984,0,0.12,0.133,0.0,0.246,0.038,0.269,0.021,0.203,0.146,0.272,0.106
1,985,1,0.121,0.135,0.0,0.245,0.038,0.268,0.022,0.206,0.149,0.273,0.108
1,986,1,0.12,0.137,0.0,0.245,0.038,0.269,0.023,0.209,0.149,0.271,0.11
0,987,1,0.12,0.138,0.0,0.243,0.038,0.269,0.024,0.206,0.153,0.271,0.11
1,990,0,0.12,0.14,0.0,0.26,0.039,0.267,0.025,0.203,0.156,0.267,0.108
1,991,1,0.12,0.139,0.0,0.261,0.039,0.268,0.026,0.206,0.156,0.269,0.109
0,992,1,0.123,0.139,0.0,0.263,0.039,0.268,0.026,0.207,0.156,0.267,0.109
1,993,0,0.124,0.14,0.0,0.263,0.039,0.268,0.027,0.206,0.158,0.268,0.112
1,994,1,0.123,0.142,0.0,0.27,0.039,0.268,0.027,0.203,0.157,0.272,0.113
1,997,1,0.123,0.146,0.0,0.271,0.039,0.269,0.028,0.206,0.16,0.272,0.116
0,998,1,0.124,0.148,0.0,0.269,0.039,0.268,0.028,0.209,0.16,0.273,0.118
1,999,0,0.123,0.148,0.0,0.273,0.039,0.268,0.028,0.21,0.162,0.27,0.117
1,1000,1,0.123,0.148,0.0,0.276,0.039,0.268,0.029,0.213,0.162,0.269,0.12
0,1001,1,0.124,0.15,0.0,0.281,0.039,0.268,0.029,0.212,0.161,0.269,0.119
1,1004,0,0.121,0.154,0.0,0.282,0.039,0.269,0.03,0.215,0.169,0.272,0.123
1,1005,1,0.121,0.153,0.0,0.284,0.039,0.269,0.029,0.217,0.167,0.271,0.122
1,1006,1,0.122,0.153,0.0,0.286,0.039,0.27,0.029,0.217,0.163,0.271,0.122
1,1007,1,0.123,0.154,0.0,0.285,0.039,0.269,0.029,0.217,0.163,0.273,0.122
0,1008,1,0.124,0.153,0.0,0.284,0.038,0.269,0.028,0.218,0.162,0.273,0.121
0,1011,0,0.124,0.155,0.0,0.269,0.038,0.27,0.027,0.218,0.16,0.279,0.125
0,1012,0,0.124,0.155,0.0,0.268,0.038,0.269,0.027,0.218,0.162,0.278,0.123
0,1013,0,0.124,0.156,0.0,0.268,0.038,0.268,0.027,0.217,0.163,0.28,0.124
0,1014,0,0.124,0.156,0.0,0.271,0.038,0.268,0.027,0.22,0.161,0.279,0.121
0,1015,0,0.126,0.154,0.0,0.27,0.039,0.267,0.027,0.221,0.158,0.275,0.12
1,1018,0,0.127,0.15,0.0,0.268,0.039,0.265,0.026,0.221,0.157,0.271,0.113
1,1019,1,0.126,0.15,0.0,0.27,0.039,0.265,0.026,0.22,0.155,0.271,0.111
1,1020,1,0.125,0.15,0.0,0.269,0.04,0.264,0.026,0.218,0.155,0.272,0.11
0,1021,1,0.125,0.15,0.0,0.27,0.04,0.263,0.026,0.215,0.156,0.274,0.108
1,1022,0,0.124,0.149,0.0,0.266,0.04,0.263,0.025,0.217,0.155,0.272,0.108
1,1025,1,0.126,0.149,0.0,0.258,0.039,0.26,0.025,0.214,0.149,0.269,0.107
1,1026,1,0.124,0.15,0.0,0.259,0.039,0.26,0.025,0.215,0.148,0.271,0.105
1,1027,1,0.123,0.15,0.0,0.26,0.039,0.262,0.025,0.214,0.148,0.272,0.104
1,1028,1,0.122,0.148,0.0,0.261,0.039,0.263,0.025,0.215,0.148,0.272,0.105
1,1029,1,0.121,0.15,0.0,0.26,0.04,0.264,0.025,0.217,0.149,0.275,0.102
0,1032,1,0.121,0.147,0.0,0.267,0.04,0.263,0.026,0.226,0.149,0.276,0.099
1,1033,0,0.12,0.147,0.0,0.269,0.04,0.265,0.026,0.227,0.148,0.274,0.1
1,1034,1,0.119,0.146,0.0,0.264,0.039,0.263,0.026,0.225,0.146,0.271,0.099
0,1036,1,0.111,0.145,0.0,0.252,0.037,0.265,0.026,0.22,0.143,0.261,0.097
0,1039,0,0.111,0.148,0.0,0.25,0.037,0.263,0.027,0.222,0.137,0.265,0.103
1,1040,0,0.111,0.149,0.0,0.25,0.037,0.264,0.027,0.22,0.137,0.266,0.105
1,1041,1,0.111,0.148,0.0,0.247,0.037,0.265,0.027,0.223,0.135,0.265,0.108
0,1042,1,0.111,0.148,0.0,0.247,0.037,0.266,0.026,0.227,0.132,0.262,0.109
0,1043,0,0.11,0.149,0.0,0.247,0.037,0.266,0.026,0.229,0.132,0.264,0.11
1,1046,0,0.109,0.149,0.0,0.244,0.038,0.266,0.027,0.235,0.131,0.266,0.107
1,1047,1,0.109,0.147,0.0,0.24,0.038,0.267,0.026,0.236,0.133,0.265,0.109
0,1048,1,0.109,0.148,0.0,0.241,0.038,0.265,0.026,0.237,0.133,0.263,0.111
0,1049,0,0.109,0.148,0.0,0.24,0.038,0.265,0.026,0.238,0.131,0.262,0.111
1,1050,0,0.11,0.145,0.0,0.243,0.038,0.264,0.026,0.237,0.127,0.259,0.113
1,1053,1,0.11,0.144,0.0,0.238,0.038,0.263,0.025,0.234,0.128,0.255,0.115
0,1054,1,0.11,0.143,0.0,0.234,0.038,0.262,0.025,0.234,0.126,0.256,0.114
1,1055,0,0.11,0.144,0.0,0.235,0.039,0.263,0.025,0.235,0.129,0.257,0.115
1,1056,1,0.114,0.144,0.0,0.239,0.04,0.264,0.026,0.238,0.132,0.265,0.117
1,1057,1,0.115,0.144,0.0,0.24,0.04,0.263,0.025,0.244,0.132,0.269,0.117
0,1060,1,0.112,0.141,0.0,0.241,0.04,0.265,0.024,0.24,0.133,0.267,0.116
1,1061,0,0.111,0.14,0.0,0.24,0.04,0.263,0.024,0.24,0.132,0.265,0.117
0,1062,1,0.111,0.139,0.0,0.238,0.04,0.262,0.024,0.234,0.132,0.265,0.114
0,1063,0,0.111,0.139,0.0,0.235,0.04,0.261,0.024,0.228,0.132,0.267,0.114
0,1064,0,0.109,0.137,0.0,0.233,0.04,0.26,0.024,0.225,0.132,0.265,0.112
1,1068,0,0.104,0.135,0.0,0.231,0.039,0.258,0.024,0.198,0.121,0.247,0.114
1,1069,1,0.103,0.134,0.0,0.232,0.039,0.258,0.024,0.192,0.12,0.246,0.113
0,1070,1,0.102,0.135,0.0,0.235,0.04,0.257,0.024,0.185,0.124,0.247,0.114
0,1071,0,0.102,0.137,0.0,0.236,0.04,0.258,0.025,0.179,0.128,0.247,0.115
1,1076,0,0.097,0.139,0.0,0.242,0.041,0.256,0.025,0.163,0.118,0.241,0.129
1,1077,1,0.096,0.141,0.0,0.241,0.042,0.256,0.025,0.159,0.12,0.241,0.135
0,1078,1,0.097,0.143,0.0,0.241,0.043,0.255,0.025,0.154,0.12,0.241,0.14
1,1081,0,0.098,0.146,0.0,0.246,0.044,0.256,0.025,0.148,0.123,0.244,0.148
0,1082,1,0.097,0.148,0.0,0.245,0.045,0.256,0.024,0.149,0.122,0.246,0.148
1,1083,0,0.097,0.15,0.0,0.25,0.046,0.256,0.024,0.151,0.123,0.248,0.15
1,1084,1,0.097,0.152,0.0,0.25,0.046,0.255,0.023,0.15,0.126,0.249,0.151
1,1085,1,0.098,0.155,0.0,0.253,0.047,0.257,0.023,0.149,0.127,0.25,0.153
1,1089,1,0.099,0.156,0.0,0.267,0.048,0.258,0.022,0.156,0.136,0.261,0.161
0,1090,1,0.098,0.157,0.0,0.266,0.048,0.257,0.022,0.158,0.138,0.264,0.163
0,1091,0,0.098,0.156,0.0,0.262,0.048,0.257,0.021,0.16,0.137,0.265,0.166
0,1092,0,0.098,0.155,0.0,0.258,0.048,0.256,0.02,0.161,0.133,0.268,0.166
0,1095,0,0.101,0.157,0.0,0.261,0.05,0.26,0.019,0.169,0.137,0.276,0.169
1,1096,0,0.103,0.159,0.0,0.257,0.049,0.26,0.019,0.169,0.141,0.279,0.17
1,1097,1,0.104,0.16,0.0,0.257,0.049,0.26,0.018,0.168,0.141,0.28,0.17
0,1098,1,0.104,0.158,0.0,0.257,0.048,0.26,0.018,0.17,0.14,0.28,0.168
0,1099,0,0.105,0.157,0.0,0.257,0.047,0.26,0.018,0.17,0.138,0.28,0.166
1,1102,0,0.105,0.157,0.0,0.255,0.047,0.261,0.017,0.175,0.142,0.279,0.165
1,1103,1,0.105,0.155,0.0,0.253,0.047,0.262,0.017,0.172,0.144,0.279,0.165
1,1104,1,0.106,0.154,0.0,0.252,0.047,0.263,0.017,0.171,0.144,0.28,0.166
1,1105,1,0.106,0.153,0.0,0.251,0.047,0.263,0.017,0.174,0.145,0.28,0.164
0,1106,1,0.107,0.153,0.0,0.25,0.047,0.262,0.017,0.176,0.141,0.284,0.165
1,1109,0,0.11,0.153,0.0,0.251,0.048,0.262,0.018,0.177,0.139,0.288,0.16
1,1110,1,0.111,0.154,0.0,0.25,0.046,0.263,0.018,0.175,0.141,0.289,0.161
1,1111,1,0.112,0.154,0.0,0.248,0.046,0.264,0.018,0.176,0.143,0.288,0.162
0,1112,1,0.112,0.156,0.0,0.251,0.046,0.264,0.018,0.173,0.141,0.287,0.159
0,1113,0,0.112,0.157,0.0,0.254,0.046,0.263,0.018,0.175,0.143,0.285,0.158
0,1116,0,0.11,0.154,0.0,0.253,0.045,0.259,0.018,0.17,0.142,0.286,0.16
1,1117,0,0.11,0.154,0.0,0.255,0.044,0.257,0.018,0.17,0.141,0.285,0.157
1,1118,1,0.108,0.155,0.0,0.253,0.044,0.256,0.018,0.172,0.145,0.284,0.157
1,1119,1,0.107,0.154,0.0,0.251,0.044,0.254,0.018,0.171,0.144,0.286,0.156
1,1120,1,0.106,0.155,0.0,0.252,0.044,0.254,0.019,0.171,0.145,0.286,0.158
1,1124,1,0.106,0.154,0.0,0.252,0.042,0.253,0.019,0.17,0.148,0.281,0.16
0,1125,1,0.105,0.154,0.0,0.252,0.041,0.252,0.019,0.171,0.147,0.28,0.163
0,1126,0,0.105,0.154,0.0,0.254,0.041,0.252,0.019,0.171,0.147,0.281,0.164
0,1127,0,0.106,0.154,0.0,0.255,0.041,0.253,0.019,0.169,0.149,0.279,0.164
0,1130,0,0.105,0.158,0.0,0.256,0.04,0.253,0.018,0.173,0.148,0.282,0.167
0,1131,0,0.105,0.161,0.0,0.259,0.04,0.255,0.02,0.175,0.15,0.286,0.165
1,1132,0,0.105,0.166,0.001,0.271,0.04,0.256,0.025,0.175,0.153,0.29,0.166
0,1133,1,0.105,0.166,0.001,0.274,0.04,0.256,0.026,0.179,0.156,0.291,0.169
0,1134,0,0.105,0.167,0.001,0.276,0.04,0.256,0.028,0.179,0.156,0.29,0.173
0,1137,0,0.105,0.173,0.001,0.282,0.04,0.257,0.029,0.18,0.161,0.29,0.172
1,1138,0,0.106,0.172,0.001,0.288,0.04,0.259,0.03,0.182,0.162,0.291,0.172
0,1139,1,0.107,0.171,0.001,0.291,0.04,0.26,0.03,0.182,0.16,0.291,0.173
1,1140,0,0.108,0.173,0.001,0.296,0.04,0.261,0.031,0.184,0.162,0.291,0.174
1,1141,1,0.108,0.173,0.001,0.296,0.04,0.261,0.03,0.184,0.161,0.291,0.174
1,1144,1,0.109,0.171,0.001,0.302,0.041,0.259,0.031,0.181,0.16,0.295,0.169
0,1145,1,0.109,0.173,0.001,0.302,0.041,0.259,0.031,0.182,0.16,0.297,0.168
1,1146,0,0.109,0.174,0.001,0.302,0.041,0.259,0.032,0.183,0.162,0.298,0.167
1,1147,1,0.109,0.172,0.001,0.302,0.04,0.259,0.032,0.183,0.158,0.297,0.17
0,1148,1,0.107,0.172,0.001,0.305,0.04,0.257,0.032,0.186,0.158,0.296,0.168
1,1151,0,0.109,0.168,0.001,0.305,0.04,0.255,0.032,0.183,0.163,0.295,0.169
1,1152,1,0.107,0.163,0.0,0.303,0.04,0.254,0.03,0.185,0.158,0.291,0.168
1,1153,1,0.108,0.157,0.0,0.293,0.04,0.252,0.026,0.185,0.156,0.287,0.164
1,1154,1,0.109,0.157,0.0,0.292,0.04,0.252,0.024,0.185,0.153,0.288,0.163
1,1155,1,0.109,0.155,0.0,0.29,0.04,0.251,0.023,0.186,0.152,0.29,0.163
0,1158,1,0.108,0.149,0.0,0.28,0.04,0.25,0.021,0.192,0.147,0.291,0.159
0,1159,0,0.108,0.149,0.0,0.277,0.04,0.25,0.02,0.193,0.148,0.29,0.157
0,1160,0,0.109,0.148,0.0,0.273,0.04,0.25,0.02,0.194,0.147,0.293,0.155
1,1161,0,0.108,0.146,0.0,0.271,0.04,0.25,0.019,0.196,0.147,0.292,0.153
1,1162,1,0.11,0.147,0.0,0.273,0.04,0.249,0.019,0.198,0.147,0.292,0.153
1,1165,1,0.109,0.146,0.0,0.271,0.039,0.251,0.019,0.204,0.143,0.294,0.155
1,1166,1,0.108,0.144,0.0,0.275,0.039,0.251,0.019,0.205,0.142,0.294,0.155
1,1167,1,0.109,0.142,0.0,0.273,0.039,0.25,0.018,0.205,0.14,0.293,0.151
1,1168,1,0.11,0.143,0.0,0.276,0.039,0.251,0.018,0.208,0.141,0.293,0.151
1,1172,1,0.11,0.141,0.0,0.271,0.04,0.257,0.019,0.212,0.133,0.29,0.146
1,1173,1,0.112,0.142,0.0,0.27,0.04,0.257,0.019,0.22,0.133,0.29,0.145
0,1174,1,0.112,0.142,0.0,0.268,0.04,0.257,0.019,0.224,0.131,0.291,0.145
1,1175,0,0.111,0.142,0.0,0.265,0.04,0.258,0.019,0.226,0.13,0.289,0.145
1,1176,1,0.111,0.142,0.0,0.265,0.04,0.259,0.019,0.227,0.126,0.289,0.146
1,1179,1,0.112,0.144,0.0,0.27,0.04,0.261,0.019,0.222,0.13,0.289,0.15
1,1180,1,0.11,0.143,0.0,0.269,0.04,0.26,0.019,0.223,0.127,0.289,0.15
1,1181,1,0.11,0.144,0.0,0.271,0.04,0.261,0.019,0.226,0.127,0.287,0.149
1,1182,1,0.109,0.145,0.0,0.273,0.04,0.261,0.019,0.225,0.124,0.287,0.149
1,1183,1,0.108,0.144,0.0,0.277,0.04,0.261,0.019,0.227,0.124,0.288,0.15
0,1186,1,0.108,0.146,0.0,0.28,0.04,0.26,0.018,0.236,0.124,0.285,0.156
1,1187,0,0.109,0.148,0.0,0.277,0.04,0.26,0.018,0.238,0.124,0.284,0.151
1,1188,1,0.109,0.15,0.0,0.279,0.04,0.26,0.018,0.239,0.126,0.286,0.153
1,1189,1,0.109,0.152,0.0,0.279,0.04,0.26,0.018,0.241,0.127,0.287,0.151
1,1190,1,0.109,0.155,0.0,0.278,0.04,0.26,0.017,0.244,0.13,0.29,0.151
0,1193,1,0.11,0.152,0.0,0.284,0.04,0.257,0.017,0.247,0.13,0.288,0.153
1,1194,0,0.11,0.154,0.0,0.284,0.039,0.256,0.017,0.24,0.131,0.289,0.156
1,1195,1,0.11,0.153,0.0,0.287,0.039,0.256,0.017,0.238,0.132,0.287,0.157
1,1196,1,0.11,0.153,0.0,0.287,0.039,0.256,0.017,0.238,0.132,0.289,0.157
1,1197,1,0.11,0.152,0.0,0.289,0.039,0.256,0.017,0.238,0.137,0.287,0.153
1,1200,1,0.111,0.151,0.0,0.295,0.039,0.257,0.017,0.248,0.134,0.285,0.148
0,1201,1,0.113,0.15,0.0,0.296,0.038,0.258,0.017,0.25,0.135,0.284,0.15
1,1202,0,0.113,0.15,0.0,0.299,0.038,0.258,0.017,0.249,0.137,0.284,0.151
0,1203,1,0.114,0.148,0.0,0.298,0.038,0.258,0.017,0.25,0.139,0.285,0.151
1,1204,0,0.113,0.147,0.0,0.296,0.038,0.259,0.017,0.25,0.14,0.285,0.149
1,1207,1,0.114,0.141,0.0,0.295,0.038,0.26,0.017,0.244,0.136,0.284,0.141
1,1208,1,0.113,0.14,0.0,0.296,0.038,0.26,0.017,0.241,0.135,0.285,0.146
1,1209,1,0.111,0.138,0.0,0.296,0.038,0.26,0.017,0.241,0.134,0.283,0.145
0,1210,1,0.112,0.137,0.0,0.292,0.038,0.26,0.017,0.238,0.132,0.281,0.143
1,1211,0,0.111,0.136,0.0,0.29,0.038,0.26,0.017,0.238,0.132,0.28,0.145
0,1214,1,0.11,0.137,0.0,0.288,0.038,0.262,0.017,0.235,0.133,0.282,0.144
0,1215,0,0.109,0.136,0.0,0.288,0.038,0.263,0.017,0.235,0.131,0.283,0.142
0,1216,0,0.108,0.135,0.0,0.287,0.038,0.263,0.017,0.233,0.129,0.282,0.144
0,1217,0,0.106,0.135,0.0,0.289,0.038,0.263,0.017,0.232,0.129,0.279,0.145
1,1218,0,0.105,0.135,0.0,0.287,0.038,0.263,0.017,0.23,0.126,0.278,0.143
1,1222,1,0.1,0.133,0.0,0.285,0.036,0.259,0.016,0.213,0.12,0.274,0.139
1,1223,1,0.101,0.132,0.0,0.283,0.036,0.26,0.016,0.212,0.118,0.275,0.139
0,1224,1,0.1,0.133,0.0,0.285,0.037,0.26,0.016,0.21,0.117,0.275,0.14
1,1225,0,0.101,0.133,0.0,0.282,0.037,0.26,0.016,0.206,0.115,0.274,0.141
1,1228,1,0.1,0.135,0.0,0.287,0.037,0.26,0.016,0.199,0.12,0.277,0.145
0,1229,1,0.101,0.135,0.0,0.287,0.037,0.259,0.016,0.195,0.119,0.275,0.143
0,1230,0,0.101,0.134,0.0,0.287,0.037,0.259,0.016,0.194,0.12,0.275,0.148
0,1231,0,0.1,0.132,0.0,0.289,0.037,0.259,0.016,0.192,0.121,0.276,0.148
1,1232,0,0.1,0.133,0.0,0.295,0.038,0.259,0.016,0.19,0.124,0.277,0.149
1,1235,1,0.1,0.131,0.0,0.299,0.038,0.26,0.016,0.184,0.121,0.273,0.153
0,1236,1,0.101,0.131,0.0,0.299,0.038,0.26,0.016,0.181,0.119,0.272,0.156
1,1237,0,0.102,0.13,0.0,0.301,0.038,0.258,0.016,0.178,0.121,0.275,0.154
1,1238,1,0.104,0.13,0.0,0.305,0.038,0.259,0.016,0.176,0.12,0.276,0.154
1,1239,1,0.104,0.129,0.0,0.304,0.039,0.258,0.016,0.177,0.121,0.277,0.159
0,1242,1,0.106,0.13,0.0,0.299,0.04,0.261,0.016,0.176,0.12,0.285,0.167
1,1243,0,0.106,0.13,0.0,0.301,0.04,0.261,0.016,0.172,0.122,0.284,0.166
0,1244,1,0.105,0.131,0.0,0.304,0.04,0.26,0.016,0.168,0.123,0.284,0.166
1,1245,0,0.106,0.131,0.0,0.305,0.04,0.26,0.016,0.165,0.127,0.284,0.165
0,1246,1,0.106,0.131,0.0,0.31,0.04,0.26,0.016,0.165,0.127,0.285,0.167
0,1249,0,0.108,0.13,0.0,0.315,0.04,0.261,0.016,0.167,0.126,0.284,0.167
0,1250,0,0.108,0.13,0.0,0.313,0.04,0.261,0.015,0.166,0.126,0.284,0.169
1,1251,0,0.107,0.129,0.0,0.312,0.04,0.261,0.015,0.163,0.125,0.285,0.167
0,1252,1,0.107,0.13,0.0,0.313,0.04,0.261,0.015,0.16,0.124,0.284,0.168
0,1253,0,0.108,0.128,0.0,0.312,0.04,0.26,0.014,0.157,0.121,0.284,0.168
1,1256,0,0.109,0.131,0.0,0.313,0.04,0.262,0.014,0.16,0.122,0.287,0.163
1,1257,1,0.11,0.132,0.0,0.313,0.04,0.261,0.015,0.16,0.124,0.288,0.16
0,1259,1,0.108,0.135,0.0,0.306,0.038,0.263,0.014,0.161,0.116,0.28,0.152
1,1260,0,0.11,0.139,0.0,0.311,0.038,0.265,0.014,0.162,0.113,0.283,0.15
1,1263,1,0.115,0.148,0.0,0.32,0.037,0.267,0.015,0.178,0.116,0.284,0.14
0,1264,1,0.117,0.149,0.0,0.318,0.037,0.268,0.016,0.187,0.113,0.285,0.138
1,1265,0,0.118,0.151,0.0,0.314,0.036,0.27,0.016,0.193,0.109,0.287,0.134
1,1266,1,0.118,0.155,0.0,0.314,0.035,0.271,0.016,0.196,0.106,0.289,0.133
1,1267,1,0.119,0.158,0.0,0.311,0.035,0.271,0.016,0.196,0.105,0.289,0.129
1,1270,1,0.121,0.173,0.0,0.299,0.033,0.275,0.018,0.199,0.105,0.294,0.122
1,1271,1,0.123,0.176,0.0,0.304,0.033,0.278,0.019,0.203,0.106,0.297,0.118
0,1272,1,0.125,0.178,0.0,0.305,0.032,0.28,0.02,0.208,0.104,0.298,0.116
1,1273,0,0.127,0.181,0.0,0.306,0.032,0.281,0.02,0.215,0.101,0.299,0.112
0,1274,1,0.126,0.185,0.0,0.303,0.031,0.283,0.021,0.221,0.103,0.3,0.11
1,1277,0,0.127,0.19,0.0,0.301,0.03,0.282,0.021,0.232,0.102,0.299,0.108
0,1278,1,0.127,0.191,0.0,0.301,0.03,0.282,0.021,0.235,0.102,0.3,0.109
1,1279,0,0.131,0.195,0.0,0.306,0.031,0.282,0.022,0.241,0.106,0.309,0.111
0,1280,1,0.131,0.198,0.0,0.309,0.031,0.282,0.024,0.244,0.109,0.313,0.111
0,1281,0,0.13,0.198,0.0,0.307,0.031,0.282,0.025,0.244,0.112,0.314,0.11
1,1284,0,0.13,0.194,0.0,0.307,0.03,0.281,0.027,0.242,0.112,0.315,0.111
0,1285,1,0.129,0.196,0.0,0.307,0.03,0.282,0.028,0.239,0.114,0.315,0.11
1,1286,0,0.129,0.197,0.0,0.311,0.03,0.282,0.028,0.239,0.119,0.314,0.11
1,1287,1,0.13,0.196,0.0,0.314,0.03,0.281,0.029,0.241,0.118,0.313,0.108
0,1288,1,0.129,0.197,0.0,0.315,0.03,0.282,0.029,0.243,0.118,0.316,0.109
1,1291,0,0.129,0.191,0.0,0.327,0.031,0.28,0.029,0.249,0.118,0.315,0.109
1,1292,1,0.128,0.192,0.0,0.325,0.031,0.28,0.029,0.251,0.116,0.316,0.11
1,1293,1,0.127,0.193,0.0,0.324,0.031,0.279,0.029,0.251,0.115,0.317,0.108
0,1294,1,0.126,0.193,0.0,0.322,0.031,0.28,0.029,0.248,0.118,0.318,0.109
0,1295,0,0.128,0.193,0.0,0.327,0.031,0.28,0.031,0.249,0.115,0.32,0.108
0,1298,0,0.128,0.189,0.0,0.333,0.03,0.281,0.032,0.251,0.112,0.323,0.109
0,1299,0,0.127,0.19,0.0,0.334,0.03,0.283,0.032,0.247,0.114,0.321,0.109
0,1300,0,0.126,0.189,0.0,0.334,0.03,0.284,0.033,0.247,0.114,0.323,0.108
0,1301,0,0.126,0.188,0.0,0.337,0.03,0.284,0.034,0.245,0.112,0.324,0.108
1,1302,0,0.125,0.187,0.0,0.339,0.029,0.284,0.034,0.25,0.112,0.325,0.108
1,1305,1,0.123,0.187,0.0,0.33,0.03,0.283,0.033,0.247,0.113,0.325,0.109
0,1306,1,0.123,0.186,0.0,0.332,0.03,0.282,0.034,0.249,0.112,0.325,0.109
1,1307,0,0.124,0.185,0.0,0.328,0.03,0.283,0.034,0.25,0.11,0.325,0.109
0,1308,1,0.124,0.183,0.0,0.319,0.03,0.283,0.034,0.25,0.109,0.325,0.109
1,1309,0,0.124,0.18,0.0,0.314,0.03,0.282,0.034,0.256,0.108,0.321,0.108
0,1312,1,0.122,0.18,0.0,0.306,0.03,0.28,0.032,0.267,0.107,0.316,0.105
0,1313,0,0.122,0.178,0.0,0.306,0.03,0.28,0.032,0.269,0.107,0.314,0.104
1,1314,0,0.122,0.177,0.0,0.304,0.03,0.279,0.032,0.27,0.108,0.313,0.105
0,1315,1,0.124,0.175,0.0,0.306,0.03,0.278,0.031,0.273,0.106,0.311,0.104
1,1316,0,0.123,0.173,0.0,0.3,0.03,0.277,0.03,0.272,0.105,0.308,0.105
1,1320,1,0.12,0.17,0.0,0.295,0.03,0.272,0.028,0.272,0.102,0.3,0.1
0,1321,1,0.12,0.169,0.0,0.293,0.031,0.272,0.027,0.272,0.101,0.298,0.101
1,1322,0,0.121,0.167,0.0,0.289,0.031,0.271,0.025,0.277,0.1,0.294,0.101
